-5,0,2,0.0,0.0,0.0,1.0
gate.urdf,2,0,1,0.0,0,0.0,1,0.5
gate.urdf,6,2,1.5,0.0,0.0,0.7071068,0.7071068 ,0.5
gate.urdf,2,4,1,0.0,0.0,1.0,0,0.5
gate.urdf,1,2,1.5,0.0,0.0,-0.7071068,0.7071068,0.5
